File ttt: 
 value: y=0.0 +- 1e-05
____________________________________________________________________________________________________
0.9570570570570571	9.982198563341103e-06
0.9572572572572573	9.866848248190415e-06
0.9574574574574575	9.751227473977116e-06
0.9576576576576576	9.635334329316542e-06
0.9578578578578579	9.51916688020379e-06
0.9580580580580581	9.402723169637362e-06
0.9582582582582583	9.286001217234401e-06
0.9584584584584585	9.168999018837583e-06
0.9586586586586587	9.05171454611371e-06
0.9588588588588589	8.934145746143696e-06
0.9590590590590591	8.816290541002903e-06
0.9592592592592593	8.698146827332787e-06
0.9594594594594595	8.579712475903152e-06
0.9596596596596597	8.460985331164212e-06
0.9598598598598599	8.341963210788731e-06
0.9600600600600601	8.222643905204232e-06
0.9602602602602603	8.103025177114246e-06
0.9604604604604605	7.983104761009032e-06
0.9606606606606607	7.862880362664875e-06
0.9608608608608609	7.742349658631803e-06
0.9610610610610612	7.621510295709816e-06
0.9612612612612613	7.50035989041307e-06
0.9614614614614615	7.37889602842091e-06
0.9616616616616617	7.25711626401674e-06
0.961861861861862	7.135018119513565e-06
0.9620620620620621	7.012599084665712e-06
0.9622622622622623	6.889856616066473e-06
0.9624624624624625	6.766788136531877e-06
0.9626626626626626	6.643391034469145e-06
0.9628628628628629	6.5196626632300035e-06
0.9630630630630631	6.3956003404489116e-06
0.9632632632632633	6.2712013473636695e-06
0.9634634634634636	6.1464629281208095e-06
0.9636636636636637	6.021382289063377e-06
0.9638638638638639	5.895956598000482e-06
0.9640640640640641	5.770182983459271e-06
0.9642642642642643	5.64405853391818e-06
0.9644644644644645	5.517580297019924e-06
0.9646646646646647	5.3907452787658466e-06
0.9648648648648649	5.263550442688378e-06
0.9650650650650651	5.135992709003173e-06
0.9652652652652653	5.008068953738854e-06
0.9654654654654655	4.879776007844861e-06
0.9656656656656657	4.751110656274592e-06
0.9658658658658659	4.622069637045903e-06
0.9660660660660662	4.4926496402759714e-06
0.9662662662662663	4.362847307191047e-06
0.9664664664664665	4.232659229108777e-06
0.9666666666666667	4.102081946394476e-06
0.966866866866867	3.971111947387707e-06
0.9670670670670671	3.8397456673010326e-06
0.9672672672672673	3.707979487087355e-06
0.9674674674674675	3.5758097322768746e-06
0.9676676676676677	3.4432326717814056e-06
0.9678678678678679	3.3102445166655894e-06
0.9680680680680681	3.1768414188833443e-06
0.9682682682682683	3.0430194699784837e-06
0.9684684684684686	2.9087746997487956e-06
0.9686686686686687	2.7741030748719384e-06
0.9688688688688689	2.6390004974909234e-06
0.9690690690690691	2.5034628037598806e-06
0.9692692692692693	2.367485762346125e-06
0.9694694694694695	2.2310650728890187e-06
0.9696696696696697	2.0941963644134285e-06
0.9698698698698699	1.956875193695042e-06
0.9700700700700701	1.8190970435776253e-06
0.9702702702702704	1.6808573212393613e-06
0.9704704704704705	1.5421513564063035e-06
0.9706706706706707	1.4029743995111555e-06
0.9708708708708709	1.2633216197958772e-06
0.9710710710710712	1.1231881033550655e-06
0.9712712712712713	9.82568851118701e-07
0.9714714714714715	8.414587767711107e-07
0.9716716716716717	6.998527046041118e-07
0.971871871871872	5.577453673020745e-07
0.9720720720720721	4.1513140365599075e-07
0.9722722722722723	2.7200535620296905e-07
0.9724724724724725	1.283616687895446e-07
0.9726726726726727	-1.580531594476089e-08
0.9728728728728729	-1.6050135916801994e-07
0.9730730730730731	-3.057323285415224e-07
0.9732732732732733	-4.515042009969322e-07
0.9734734734734736	-5.978230656061772e-07
0.9736736736736737	-7.446951265491951e-07
0.9738738738738739	-8.921267061837574e-07
0.9740740740740741	-1.0401242482213478e-06
0.9742742742742743	-1.1886943210131826e-06
0.9744744744744746	-1.3378436209519765e-06
0.9746746746746747	-1.487578975993465e-06
0.9748748748748749	-1.6379073493044672e-06
0.9750750750750752	-1.7888358430407468e-06
0.9752752752752754	-1.9403717022625753e-06
0.9754754754754755	-2.092522318993239e-06
0.9756756756756757	-2.2452952364264214e-06
0.9758758758758759	-2.3986981532901706e-06
0.9760760760760762	-2.5527389283742165e-06
0.9762762762762763	-2.707425585227256e-06
0.9764764764764765	-2.8627663170348398e-06
0.9766766766766767	-3.018769491682623e-06
