  0.97999999305584451       -1.6950599861112011E-027   4.1866081620514379E-026   4.3561141606625580E-026
  0.98039998212154034       -2.2091681376053843E-027   4.1725569369766247E-026   4.3934737507371631E-026
  0.98079997118723616       -3.0927553359174659E-027   4.1580193509408675E-026   4.4672948845326140E-026
  0.98120002478811530       -4.2924068144328893E-027   4.1429707290362206E-026   4.5722114104795095E-026
  0.98160001385381113       -5.8257430830556814E-027   4.1273926995048375E-026   4.7099670078104056E-026
  0.98200000291950695       -7.6073186357184915E-027   4.1112586201612247E-026   4.8719904837330739E-026
  0.98239999198520278       -9.5446347395436279E-027   4.0945431968703446E-026   5.0490066708247074E-026
  0.98279998105089861       -1.1511012941420751E-026   4.0772201020037977E-026   5.2283213961458727E-026
  0.98319997011659443       -1.3349136649932724E-026   4.0592619909106172E-026   5.3941756559038896E-026
  0.98360002371747357       -1.4856541006308458E-026   4.0406374732571437E-026   5.5262915738879895E-026
  0.98400001278316940       -1.5944604585105262E-026   4.0213232846837449E-026   5.6157837431942711E-026
  0.98440000184886522       -1.6456689476253223E-026   4.0012863346115810E-026   5.6469552822369032E-026
  0.98479999091456105       -1.6350035701280252E-026   3.9804957012908844E-026   5.6154992714189097E-026
  0.98519997998025688       -1.5667937096460270E-026   3.9589197965655908E-026   5.5257135062116178E-026
  0.98559996904595271       -1.4528055074308220E-026   3.9365265086910278E-026   5.3893320161218498E-026
  0.98600002264683184       -1.3138218855962686E-026   3.9132795551083102E-026   5.2271014407045788E-026
  0.98640001171252767       -1.1582792570632688E-026   3.8891538247979475E-026   5.0474330818612163E-026
  0.98680000077822350       -1.0059248874535082E-026   3.8641131251249408E-026   4.8700380125784490E-026
  0.98719998984391932       -8.6948206275652428E-027   3.8381253132807085E-026   4.7076073760372328E-026
  0.98759997890961515       -7.5825189891973358E-027   3.8111589241474468E-026   4.5694108230671804E-026
  0.98799996797531098       -6.7848530823261796E-027   3.7831835116413741E-026   4.4616688198739921E-026
  0.98840002157619011       -6.3548314109397856E-027   3.7541652536499319E-026   4.3896483947439104E-026
  0.98880001064188594       -6.2758119363450106E-027   3.7240862404471297E-026   4.3516674340816307E-026
  0.98919999970758177       -6.5807405295614859E-027   3.6929168115436046E-026   4.3509908644997532E-026
  0.98959998877327759       -7.2690707296635183E-027   3.6606345371221890E-026   4.3875416100885409E-026
  0.98999997783897342       -8.3283879272778083E-027   3.6272200558304434E-026   4.4600588485582242E-026
  0.99040003143985245       -9.6605074996002246E-027   3.5926518349538500E-026   4.5587025849138724E-026
  0.99080002050554827       -1.1226519464895502E-026   3.5569290772173642E-026   4.6795810237069144E-026
  0.99120000957124421       -1.2929388322560652E-026   3.5200386571120831E-026   4.8129774893681483E-026
  0.99159999863694004       -1.4667187339300030E-026   3.4819775973273993E-026   4.9486963312574023E-026
  0.99199998770263587       -1.6306423542975813E-026   3.4427479022152061E-026   5.0733902565127874E-026
  0.99239997676833169       -1.7689171631775605E-026   3.4023568255145243E-026   5.1712739886920849E-026
  0.99280003036921072       -1.8623736080693275E-026   3.3608102891045841E-026   5.2231838971739116E-026
  0.99320001943490654       -1.9039122598919876E-026   3.3181400312815417E-026   5.2220522911735293E-026
  0.99360000850060237       -1.8811966323406534E-026   3.2743634809477627E-026   5.1555601132884161E-026
  0.99399999756629820       -1.7936995824627833E-026   3.2295104123790156E-026   5.0232099948417989E-026
  0.99439998663199414       -1.6493120112759496E-026   3.1836163020658939E-026   4.8329283133418435E-026
  0.99479997569768996       -1.4624291846292457E-026   3.1367222355467735E-026   4.5991514201760192E-026
  0.99520002929856899       -1.2542956387527114E-026   3.0888669635122653E-026   4.3431626022649767E-026
  0.99560001836426482       -1.0345357559174175E-026   3.0401177344066414E-026   4.0746534903240589E-026
  0.99600000742996064       -8.2086304004131394E-027   2.9905237122851965E-026   3.8113867523265104E-026
  0.99639999649565647       -6.2368390381948346E-027   2.9401464179003438E-026   3.5638303217198272E-026
  0.99679998556135230       -4.4946462680813020E-027   2.8890517528067543E-026   3.3385163796148845E-026
  0.99719997462704824       -3.0136796131638854E-027   2.8373096347041439E-026   3.1386775960205325E-026
  0.99760002822792726       -1.8103477558707871E-027   2.7849851215696825E-026   2.9660198971567612E-026
  0.99800001729362309       -8.4896125532396092E-028   2.7321718532885084E-026   2.8170679788209045E-026
  0.99840000635931891       -1.2448312143241996E-028   2.6789409521876555E-026   2.6913892643308975E-026
  0.99879999542501474        3.9236668651990726E-028   2.6253742560257653E-026   2.5861375873737746E-026
  0.99919998449071057        7.3703007488136921E-028   2.5715554575123842E-026   2.4978524500242473E-026
  0.99959997355640640        9.5069890531904086E-028   2.5175696312499023E-026   2.4224997407179983E-026
   1.0000000271572855        1.1002270111464986E-027   2.4634940292437036E-026   2.3534713281290538E-026
   1.0004000162229814        1.2011411939848913E-027   2.4094325064582346E-026   2.2893183870597455E-026
   1.0008000052886772        1.3290778300253244E-027   2.3554626760100532E-026   2.2225548930075207E-026
   1.0011999943543730        1.5448667254926684E-027   2.3016703224331751E-026   2.1471836498839083E-026
   1.0015999834200688        1.9052065952755657E-027   2.2481402031082709E-026   2.0576195435807143E-026
   1.0019999724857647        2.4533112550995746E-027   2.1949555746430641E-026   1.9496244491331067E-026
   1.0024000260866437        3.2137713133638774E-027   2.1421892542978328E-026   1.8208121229614451E-026
   1.0028000151523395        4.1592670909686937E-027   2.0899371471377995E-026   1.6740104380409301E-026
   1.0032000042180356        5.2578803518282910E-027   2.0382667144422107E-026   1.5124786792593816E-026
   1.0035999932837314        6.4441288420196006E-027   1.9872506832470551E-026   1.3428377990450950E-026
   1.0039999823494272        7.6439380394831126E-027   1.9369580958389362E-026   1.1725642918906249E-026
   1.0043999714151230        8.7896306276296202E-027   1.8874539326511112E-026   1.0084908698881492E-026
   1.0048000250160021        9.8225699636513500E-027   1.8387909855201853E-026   8.5653398915505034E-027
   1.0052000140816979        1.0729207601680059E-026   1.7910408073869937E-026   7.1812004721898783E-027
   1.0056000031473937        1.1488958087153257E-026   1.7442463211397341E-026   5.9535051242440838E-027
   1.0059999922130896        1.2103952023018677E-026   1.6984531339242168E-026   4.8805793162234906E-027
   1.0063999812787854        1.2585136316543290E-026   1.6537014298870214E-026   3.9518779823269238E-027
   1.0067999703444812        1.2947671202580720E-026   1.6100258344549349E-026   3.1525871419686285E-027
   1.0072000239453602        1.3207323101944690E-026   1.5674485556936358E-026   2.4671624549916672E-027
   1.0076000130110561        1.3379391011005386E-026   1.5260066568368909E-026   1.8806755573635237E-027
   1.0080000020767519        1.3474465273640973E-026   1.4857108770452444E-026   1.3826434968114702E-027
   1.0083999911424477        1.3500126111162566E-026   1.4465733854548150E-026   9.6560774338558452E-028
   1.0087999802081435        1.3459365680864681E-026   1.4086009793392537E-026   6.2664411252785590E-028
   1.0091999692738396        1.3350207436483355E-026   1.3717952973483531E-026   3.6774553700017485E-028
   1.0096000228747186        1.3165902540947794E-026   1.3361474283450158E-026   1.9557174250236239E-028
   1.0100000119404144        1.2896765633354088E-026   1.3016610382733413E-026   1.1984474937932429E-028
   1.0104000010061103        1.2576582254498773E-026   1.2683182214646587E-026   1.0659996014781365E-028
   1.0107999900718061        1.2261583908904446E-026   1.2361030743225226E-026   9.9446834320779945E-029
   1.0111999791375019        1.1956078127299387E-026   1.2049962584711528E-026   9.3884457412140869E-029
   1.0115999682031978        1.1660738036022419E-026   1.1749754217089207E-026   8.9016181066787347E-029
   1.0120000218040768        1.1375658104206683E-026   1.1460110349749522E-026   8.4452245542838258E-029
   1.0124000108697726        1.1100817255363772E-026   1.1180853306885369E-026   8.0036051521597454E-029
   1.0127999999354684        1.0835935363833691E-026   1.0911646831053390E-026   7.5711467219699487E-029
   1.0131999890011643        1.0580675865437135E-026   1.0652188533829061E-026   7.1512668391925567E-029
   1.0135999780668601        1.0334657822491979E-026   1.0402165964732981E-026   6.7508142241002574E-029
   1.0140000316677393        1.0097423480020432E-026   1.0161221813099014E-026   6.3798333078581699E-029
   1.0144000207334352        9.8687334596788642E-027   9.9291109348998482E-027   6.0377475220984174E-029
   1.0148000097991310        9.6481617684944054E-027   9.7054699219122303E-027   5.7308153417824532E-029
   1.0151999988648268        9.4353746232421095E-027   9.4899763477554147E-027   5.4601724513305491E-029
   1.0155999879305226        9.2300582898979832E-027   9.2823112042913011E-027   5.2252914393317615E-029
   1.0159999769962185        9.0319149831394236E-027   9.0821606156125070E-027   5.0245632473083389E-029
   1.0164000305970975        8.8406266819198837E-027   8.8891866896639862E-027   4.8560007744102407E-029
   1.0168000196627933        8.6559903317233908E-027   8.7031520099875802E-027   4.7161678264190092E-029
   1.0172000087284891        8.4777019780780870E-027   8.5237338238258320E-027   4.6031845747744676E-029
   1.0175999977941850        8.3055073708193472E-027   8.3506503410411356E-027   4.5142970221788678E-029
